Variable,Univariable,Lasso,Ridge,ComplementNB,RandomForest,CART,GradientBoost,ADAboost,SVM,Sum
FirstDateInvestedByActivisit_1762,0,0,1,1,0,0,1,0,0,3
FirstDateInvestedByActivisit_1763,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1764,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1765,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1766,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1767,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1768,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1769,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1770,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_1771,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1772,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1773,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1774,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1775,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1776,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1777,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1778,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1779,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1780,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1781,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1782,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1783,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1784,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1785,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1786,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1787,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1788,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1789,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1790,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1791,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1792,0,0,1,1,0,1,1,0,0,4
FirstDateInvestedByActivisit_1793,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1794,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1795,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1796,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1797,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1798,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1799,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1800,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1801,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1802,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1803,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1804,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1805,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1806,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1807,0,0,1,1,0,1,0,1,0,4
FirstDateInvestedByActivisit_1808,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1809,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1810,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1811,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1812,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1813,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1814,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1815,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1816,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1817,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1818,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1819,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_1820,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1821,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1822,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1823,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1824,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1825,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1826,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1827,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1828,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1829,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1830,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1831,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1832,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1833,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1834,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1835,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1836,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1837,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1838,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1839,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1840,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1841,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1842,0,0,1,1,1,0,1,0,0,4
FirstDateInvestedByActivisit_1843,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1844,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1845,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1846,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1847,0,0,1,1,0,0,1,0,0,3
FirstDateInvestedByActivisit_1848,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1849,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1850,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1851,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1852,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1853,0,0,1,1,0,1,1,0,0,4
FirstDateInvestedByActivisit_1854,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1855,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1856,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1857,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1858,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1859,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1860,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1861,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_1862,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1863,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1864,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1865,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1866,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1867,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1868,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1869,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1870,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1871,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1872,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1873,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1874,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1875,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_1876,1,0,1,1,0,0,0,0,0,3
FirstDateInvestedByActivisit_1877,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1878,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1879,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1880,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1881,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1882,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1883,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1884,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1885,0,0,1,1,0,1,1,0,0,4
FirstDateInvestedByActivisit_1886,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1887,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1888,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1889,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1890,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1891,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1892,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1893,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1894,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1895,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1896,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1897,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1898,0,0,1,1,0,0,1,0,0,3
FirstDateInvestedByActivisit_1899,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1900,0,0,1,1,1,0,0,0,0,3
FirstDateInvestedByActivisit_1901,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1902,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1903,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1904,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1905,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1906,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1907,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1908,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1909,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1910,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1911,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1912,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1913,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1914,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1915,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1916,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1917,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1918,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1919,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1920,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1921,0,0,1,1,0,1,1,0,0,4
FirstDateInvestedByActivisit_1922,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1923,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1924,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1925,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1926,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1927,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1928,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1929,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1930,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1931,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1932,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1933,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1934,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1935,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1936,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1937,0,0,1,1,0,1,1,0,0,4
FirstDateInvestedByActivisit_1938,0,0,1,1,0,1,1,0,0,4
FirstDateInvestedByActivisit_1939,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1940,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1941,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1942,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1943,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1944,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1945,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1946,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1947,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1948,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1949,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1950,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1951,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1952,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1953,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1954,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1955,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1956,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1957,0,0,0,1,1,0,0,0,0,2
FirstDateInvestedByActivisit_1958,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1959,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1960,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1961,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1962,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1963,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1964,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1965,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1966,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1967,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1968,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1969,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1970,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1971,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1972,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1973,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1974,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1975,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1976,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1977,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1978,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1979,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1980,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1981,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1982,0,0,1,1,0,1,1,0,0,4
FirstDateInvestedByActivisit_1983,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1984,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1985,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1986,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1987,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1988,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1989,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1990,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1991,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1992,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1993,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1994,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1995,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1996,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1997,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1998,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1999,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2000,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2001,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2002,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2003,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2004,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2005,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2006,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2007,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2008,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2009,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2010,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2011,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2012,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2013,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2014,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2015,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2016,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2017,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2018,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2019,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2020,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2021,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2022,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2023,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2024,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2025,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2026,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2027,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2028,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2029,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2030,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2031,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_2032,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_2033,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2034,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2035,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2036,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2037,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2038,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2039,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2040,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2041,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2042,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2043,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2044,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2045,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2046,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2047,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2048,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2049,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2050,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2051,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2052,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2053,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2054,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2055,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2056,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2057,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2058,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2059,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2060,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2061,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2062,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2063,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2064,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2065,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2066,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2067,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2068,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2069,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2070,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2071,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2072,0,0,1,1,0,0,1,0,0,3
FirstDateInvestedByActivisit_2073,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2074,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2075,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2076,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2077,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2078,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2079,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2080,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2081,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2082,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2083,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2084,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2085,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2086,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2087,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2088,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2089,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2090,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2091,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2092,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2093,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2094,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2095,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2096,0,0,1,1,0,0,1,0,0,3
FirstDateInvestedByActivisit_2097,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2098,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2099,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2100,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2101,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2102,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2103,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2104,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2105,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2106,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2107,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2108,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2109,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2110,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2111,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2112,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2113,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2114,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2115,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2116,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2117,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2118,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2119,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2120,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2121,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2122,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2123,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2124,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2125,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2126,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2127,0,0,1,1,0,0,0,0,0,2
